2,1,0
2,2,10
3,1,1
3,2,10
4,1,1
4,2,11
5,1,1
5,2,11
6,1,1
6,2,11
7,1,1
7,2,12
8,1,1
8,2,12
9,1,1
9,2,13
10,1,1
10,2,12
11,1,1
11,2,13
12,1,1
12,2,12
13,1,1
13,2,12
14,1,1
14,2,12
15,1,1
15,2,12
16,1,1
16,2,11
17,1,0
17,2,10
18,1,0
18,2,12
19,1,0
19,2,12
20,1,0
20,2,12
21,1,0
21,2,12
22,1,0
22,2,10
23,1,0
23,2,10
24,1,0
24,2,10
25,1,0
25,2,10
26,1,0
26,2,10
27,1,0
27,2,8
28,1,0
28,2,10
29,1,1
29,2,11
30,1,1
30,2,12
31,1,2
31,2,12
32,1,3
32,2,12
33,1,3
33,2,12
34,1,3
34,2,9
35,1,3
35,2,11
36,1,3
36,2,10
37,1,3
37,2,12
38,1,3
38,2,11
39,1,3
39,2,11
40,1,3
40,2,9
41,1,3
41,2,9
42,1,3
42,2,9
43,1,3
43,2,11
44,1,3
44,2,11
45,1,3
45,2,11
46,1,2
46,2,11
47,1,3
47,2,9
48,1,3
48,2,8
49,1,2
49,2,9
50,1,2
50,2,9
51,1,2
51,2,9
52,1,2
52,2,10
53,1,2
53,2,10
54,1,2
54,2,11
55,1,2
55,2,11
56,1,2
56,2,12
57,1,2
57,2,12
58,1,2
58,2,13
59,1,2
59,2,13
60,1,2
60,2,13
61,1,2
61,2,13
62,1,2
62,2,12
63,1,1
63,2,12
64,1,1
64,2,11
65,1,1
65,2,11
66,1,1
66,2,12
67,1,1
67,2,11
68,1,2
68,2,11
69,1,2
69,2,11
70,1,3
70,2,11
71,1,3
71,2,11
72,1,3
72,2,11
73,1,3
73,2,11
74,1,3
74,2,10
75,1,3
75,2,11
76,1,2
76,2,11
77,1,2
77,2,11
78,1,2
78,2,11
79,1,2
79,2,11
80,1,2
80,2,11
81,1,2
81,2,10
82,1,2
82,2,10
83,1,2
83,2,11
84,1,2
84,2,10
85,1,2
85,2,12
86,1,2
86,2,12
87,1,2
87,2,12
88,1,2
88,2,12
89,1,2
89,2,10
90,1,2
90,2,10
91,1,2
91,2,10
92,1,1
92,2,11
93,1,1
93,2,10
94,1,1
94,2,10
95,1,1
95,2,10
96,1,1
96,2,8
97,1,1
97,2,8
98,1,1
98,2,9
99,1,1
99,2,12
100,1,1
100,2,13
101,1,1
101,2,13
102,1,1
102,2,11
103,1,1
103,2,11
104,1,1
104,2,11
105,1,1
105,2,11
106,1,1
106,2,9
107,1,1
107,2,7
108,1,1
108,2,7
109,1,1
109,2,8
110,1,1
110,2,9
111,1,0
111,2,9
112,1,0
112,2,9
113,1,0
113,2,9
114,1,0
114,2,9
115,1,0
115,2,8
116,1,0
116,2,10
117,1,0
117,2,7
118,1,0
118,2,7
119,1,0
119,2,6
120,1,0
120,2,6
121,1,1
121,2,7
122,1,1
122,2,9
123,1,1
123,2,9
124,1,1
124,2,8
125,1,1
125,2,8
126,1,1
126,2,10
127,1,1
127,2,10
128,1,1
128,2,10
129,1,1
129,2,10
130,1,1
130,2,9
131,1,1
131,2,10
132,1,1
132,2,10
133,1,1
133,2,11
134,1,1
134,2,10
135,1,1
135,2,11
136,1,1
136,2,11
137,1,1
137,2,10
138,1,1
138,2,10
139,1,1
139,2,9
140,1,1
140,2,9
141,1,1
141,2,9
142,1,1
142,2,9
143,1,1
143,2,9
144,1,1
144,2,9
145,1,1
145,2,9
146,1,1
146,2,9
147,1,1
147,2,9
148,1,1
148,2,10
149,1,1
149,2,9
150,1,1
150,2,8
151,1,1
151,2,11
152,1,1
152,2,11
153,1,1
153,2,11
154,1,1
154,2,11
155,1,1
155,2,11
156,1,1
156,2,11
157,1,1
157,2,11
158,1,1
158,2,12
159,1,1
159,2,12
160,1,1
160,2,13
161,1,1
161,2,13
162,1,1
162,2,12
163,1,1
163,2,14
164,1,2
164,2,14
165,1,1
165,2,14
166,1,1
166,2,14
167,1,1
167,2,13
168,1,1
168,2,12
169,1,1
169,2,13
170,1,1
170,2,11
171,1,1
171,2,9
172,1,2
172,2,10
173,1,2
173,2,9
174,1,1
174,2,9
175,1,1
175,2,9
176,1,1
176,2,8
177,1,2
177,2,8
178,1,0
178,2,7
179,1,0
179,2,6
180,1,0
180,2,5
181,1,1
181,2,5
182,1,1
182,2,2
183,1,1
183,2,4
184,1,1
184,2,4
185,1,1
185,2,4
186,1,1
186,2,3
187,1,2
187,2,2
188,1,2
188,2,1
189,1,2
189,2,0
190,1,2
190,2,1
191,1,3
191,2,1
192,1,3
192,2,1
193,1,3
193,2,1
194,1,3
194,2,0
195,1,3
195,2,1
196,1,2
196,2,1
197,1,1
197,2,1
198,1,1
198,2,1
199,1,1
199,2,1
200,1,1
200,2,1
201,1,1
201,2,1
202,1,1
202,2,0
203,1,1
203,2,0
204,1,1
204,2,0
205,1,0
205,2,0
206,1,0
206,2,0
207,1,0
207,2,0
208,1,0
208,2,0
209,1,0
209,2,0
210,1,0
210,2,0
211,1,0
211,2,0
212,1,0
212,2,0
213,1,0
213,2,0
214,1,0
214,2,0
215,1,0
215,2,0
216,1,0
216,2,0
217,1,0
217,2,0
218,1,0
218,2,0
219,1,0
219,2,0
220,1,0
220,2,0
221,1,0
221,2,0
222,1,0
222,2,0
223,1,0
223,2,0
224,1,0
224,2,0
225,1,0
225,2,0
226,1,0
226,2,0
227,1,0
227,2,0
228,1,0
228,2,0
229,1,0
229,2,0
230,1,0
230,2,0
231,1,0
231,2,0
232,1,0
232,2,0
233,1,0
233,2,0
234,1,0
234,2,0
235,1,0
235,2,0
236,1,0
236,2,0
237,1,0
237,2,0
238,1,0
238,2,0
239,1,0
239,2,0
240,1,0
240,2,0
241,1,0
241,2,0
242,1,0
242,2,0
243,1,0
243,2,0
244,1,0
244,2,0
245,1,0
245,2,0
246,1,0
246,2,0
247,1,0
247,2,0
248,1,0
248,2,0
249,1,0
249,2,0
250,1,0
250,2,0
251,1,0
251,2,0
252,1,0
252,2,0
253,1,0
253,2,0
254,1,0
254,2,0
255,1,0
255,2,0
256,1,0
256,2,0
257,1,0
257,2,0
258,1,0
258,2,0
259,1,0
259,2,0
260,1,0
260,2,0
261,1,0
261,2,0
262,1,0
262,2,1
263,1,0
263,2,0
264,1,0
264,2,0
265,1,0
265,2,0
266,1,0
266,2,0
267,1,0
267,2,0
268,1,0
268,2,0
269,1,0
269,2,1
270,1,0
270,2,1
271,1,0
271,2,1
272,1,1
272,2,0
273,1,1
273,2,0
274,1,1
274,2,0
275,1,1
275,2,0
276,1,1
276,2,0
277,1,0
277,2,0
278,1,0
278,2,0
279,1,0
279,2,0
280,1,0
280,2,0
281,1,0
281,2,0
282,1,0
282,2,0
283,1,0
283,2,1
284,1,0
284,2,0
285,1,0
285,2,0
286,1,0
286,2,0
287,1,0
287,2,0
288,1,0
288,2,0
289,1,0
289,2,0
290,1,0
290,2,0
291,1,0
291,2,0
292,1,0
292,2,0
293,1,0
293,2,0
294,1,0
294,2,0
295,1,0
295,2,0
296,1,0
296,2,0
297,1,0
297,2,0
298,1,0
298,2,1
299,1,0
299,2,1
300,1,0
300,2,0
301,1,0
301,2,0
302,1,0
302,2,0
303,1,0
303,2,0
304,1,0
304,2,0
305,1,0
305,2,0
306,1,0
306,2,0
307,1,0
307,2,0
308,1,0
308,2,1
309,1,0
309,2,1
310,1,0
310,2,1
311,1,0
311,2,1
312,1,0
312,2,1
313,1,0
313,2,1
314,1,0
314,2,1
315,1,0
315,2,1
316,1,0
316,2,1
317,1,0
317,2,1
318,1,0
318,2,0
319,1,0
319,2,0
320,1,0
320,2,0
321,1,0
321,2,0
322,1,0
322,2,0
323,1,1
323,2,1
324,1,1
324,2,1
325,1,1
325,2,1
326,1,0
326,2,1
327,1,0
327,2,1
328,1,0
328,2,1
329,1,0
329,2,1
330,1,0
330,2,1
331,1,0
331,2,0
332,1,1
332,2,1
333,1,1
333,2,1
334,1,1
334,2,0
335,1,1
335,2,1
336,1,1
336,2,1
337,1,2
337,2,1
338,1,3
338,2,1
339,1,2
339,2,1
340,1,1
340,2,1
341,1,1
341,2,1
342,1,1
342,2,1
343,1,0
343,2,1
344,1,2
344,2,1
345,1,1
345,2,0
346,1,1
346,2,0
347,1,2
347,2,0
348,1,2
348,2,0
349,1,1
349,2,1
350,1,1
350,2,1
351,1,1
351,2,1
352,1,1
352,2,1
353,1,1
353,2,1
354,1,1
354,2,2
355,1,1
355,2,2
356,1,1
356,2,3
357,1,1
357,2,2
358,1,2
358,2,2
359,1,2
359,2,2
360,1,2
360,2,1
361,1,3
361,2,2
362,1,3
362,2,4
363,1,3
363,2,4
364,1,3
364,2,4
365,1,3
365,2,4
366,1,3
366,2,2
367,1,3
367,2,2
368,1,3
368,2,2
369,1,3
369,2,2
370,1,1
370,2,2
371,1,1
371,2,2
372,1,1
372,2,3
373,1,2
373,2,3
374,1,2
374,2,3
375,1,4
375,2,3
376,1,4
376,2,3
377,1,4
377,2,3
378,1,3
378,2,3
379,1,3
379,2,3
380,1,3
380,2,3
381,1,3
381,2,2
382,1,3
382,2,2
383,1,4
383,2,2
384,1,4
384,2,2
385,1,4
385,2,2
386,1,5
386,2,2
387,1,5
387,2,3
388,1,6
388,2,3
389,1,5
389,2,2
390,1,5
390,2,4
391,1,5
391,2,4
392,1,4
392,2,4
393,1,4
393,2,4
394,1,5
394,2,4
395,1,6
395,2,4
396,1,6
396,2,2
397,1,6
397,2,3
398,1,6
398,2,4
399,1,6
399,2,3
400,1,6
400,2,4
401,1,6
401,2,5
402,1,7
402,2,5
403,1,7
403,2,7
404,1,7
404,2,6
405,1,7
405,2,7
406,1,7
406,2,7
407,1,8
407,2,6
408,1,8
408,2,6
409,1,7
409,2,6
410,1,7
410,2,7
411,1,7
411,2,7
412,1,7
412,2,7
413,1,7
413,2,6
414,1,7
414,2,6
415,1,8
415,2,6
416,1,9
416,2,6
417,1,9
417,2,6
418,1,8
418,2,5
419,1,9
419,2,5
420,1,9
420,2,4
421,1,9
421,2,4
422,1,9
422,2,4
423,1,9
423,2,5
424,1,10
424,2,5
425,1,10
425,2,5
426,1,10
426,2,5
427,1,10
427,2,6
428,1,11
428,2,6
429,1,11
429,2,6
430,1,11
430,2,5
431,1,11
431,2,5
432,1,10
432,2,5
433,1,10
433,2,5
434,1,10
434,2,5
435,1,10
435,2,5
436,1,10
436,2,5
437,1,11
437,2,5
438,1,11
438,2,5
439,1,11
439,2,5
440,1,11
440,2,5
441,1,10
441,2,5
442,1,10
442,2,5
443,1,9
443,2,5
444,1,9
444,2,6
445,1,9
445,2,6
446,1,10
446,2,6
447,1,10
447,2,6
448,1,10
448,2,5
449,1,10
449,2,5
450,1,10
450,2,5
451,1,10
451,2,5
452,1,10
452,2,5
453,1,10
453,2,5
454,1,10
454,2,4
455,1,10
455,2,4
456,1,9
456,2,4
457,1,9
457,2,4
458,1,10
458,2,4
459,1,10
459,2,4
460,1,10
460,2,4
461,1,10
461,2,4
462,1,10
462,2,4
463,1,10
463,2,3
464,1,10
464,2,3
465,1,10
465,2,3
466,1,10
466,2,2
467,1,10
467,2,2
468,1,10
468,2,2
469,1,9
469,2,2
470,1,9
470,2,2
471,1,9
471,2,2
472,1,9
472,2,2
473,1,8
473,2,2
474,1,7
474,2,2
475,1,7
475,2,2
476,1,7
476,2,2
477,1,7
477,2,2
478,1,8
478,2,2
479,1,8
479,2,2
480,1,8
480,2,2
481,1,8
481,2,2
482,1,7
482,2,2
483,1,7
483,2,2
484,1,7
484,2,2
485,1,7
485,2,2
486,1,7
486,2,2
487,1,7
487,2,2
488,1,6
488,2,2
489,1,6
489,2,2
490,1,7
490,2,2
491,1,7
491,2,2
492,1,7
492,2,2
493,1,5
493,2,2
494,1,6
494,2,2
495,1,6
495,2,2
496,1,6
496,2,2
497,1,6
497,2,2
498,1,6
498,2,2
499,1,6
499,2,2
500,1,6
500,2,2
501,1,6
501,2,2
502,1,6
502,2,2
503,1,6
503,2,2
504,1,6
504,2,2
505,1,6
505,2,2
506,1,6
506,2,2
507,1,6
507,2,2
508,1,5
508,2,2
509,1,5
509,2,2
510,1,5
510,2,2
511,1,5
511,2,2
512,1,5
512,2,2
513,1,5
513,2,2
514,1,5
514,2,2
515,1,5
515,2,2
516,1,5
516,2,2
517,1,3
517,2,2
518,1,4
518,2,2
519,1,4
519,2,2
520,1,4
520,2,2
521,1,4
521,2,2
522,1,4
522,2,3
523,1,5
523,2,3
524,1,5
524,2,3
525,1,5
525,2,3
526,1,5
526,2,3
527,1,5
527,2,3
528,1,5
528,2,3
529,1,5
529,2,3
530,1,4
530,2,3
531,1,3
531,2,3
532,1,3
532,2,3
533,1,3
533,2,3
534,1,5
534,2,3
535,1,5
535,2,3
536,1,5
536,2,3
537,1,5
537,2,3
538,1,5
538,2,3
539,1,5
539,2,3
540,1,4
540,2,3
541,1,5
541,2,3
542,1,5
542,2,3
543,1,4
543,2,3
544,1,5
544,2,2
545,1,5
545,2,2
546,1,4
546,2,2
547,1,5
547,2,2
548,1,5
548,2,2
549,1,5
549,2,2
550,1,5
550,2,2
551,1,5
551,2,2
552,1,5
552,2,2
553,1,5
553,2,2
554,1,3
554,2,2
555,1,4
555,2,2
556,1,3
556,2,2
557,1,2
557,2,2
558,1,3
558,2,2
559,1,3
559,2,2
560,1,3
560,2,1
561,1,4
561,2,1
562,1,4
562,2,1
563,1,4
563,2,1
564,1,3
564,2,1
565,1,3
565,2,1
566,1,2
566,2,1
567,1,2
567,2,1
568,1,2
568,2,1
569,1,3
569,2,1
570,1,3
570,2,1
571,1,3
571,2,1
572,1,3
572,2,1
573,1,3
573,2,1
574,1,3
574,2,1
575,1,3
575,2,1
576,1,3
576,2,1
577,1,3
577,2,1
578,1,3
578,2,1
579,1,3
579,2,1
580,1,3
580,2,1
581,1,3
581,2,1
582,1,3
582,2,1
583,1,3
583,2,1
584,1,3
584,2,1
585,1,5
585,2,1
586,1,5
586,2,1
587,1,5
587,2,1
588,1,5
588,2,1
589,1,5
589,2,1
590,1,4
590,2,1
591,1,5
591,2,1
592,1,4
592,2,1
593,1,4
593,2,1
594,1,4
594,2,1
595,1,4
595,2,1
596,1,3
596,2,1
597,1,3
597,2,2
598,1,3
598,2,2
599,1,3
599,2,2
600,1,4
600,2,2
601,1,4
601,2,2
602,1,4
602,2,1
603,1,4
603,2,1
604,1,4
604,2,1
605,1,3
605,2,1
606,1,3
606,2,1
607,1,3
607,2,1
608,1,3
608,2,2
609,1,4
609,2,2
610,1,4
610,2,2
611,1,4
611,2,2
612,1,4
612,2,2
613,1,4
613,2,3
614,1,4
614,2,2
615,1,2
615,2,2
616,1,2
616,2,2
617,1,2
617,2,2
618,1,2
618,2,2
619,1,2
619,2,3
620,1,2
620,2,3
621,1,2
621,2,3
622,1,1
622,2,3
623,1,1
623,2,2
624,1,1
624,2,2
625,1,1
625,2,2
626,1,1
626,2,2
627,1,1
627,2,3
628,1,1
628,2,2
629,1,1
629,2,2
630,1,1
630,2,2
631,1,1
631,2,2
632,1,1
632,2,2
633,1,1
633,2,2
634,1,1
634,2,2
635,1,1
635,2,3
636,1,1
636,2,3
637,1,1
637,2,4
638,1,1
638,2,4
639,1,1
639,2,4
640,1,1
640,2,4
641,1,1
641,2,5
642,1,1
642,2,4
643,1,1
643,2,4
644,1,1
644,2,4
645,1,1
645,2,5
646,1,1
646,2,5
647,1,1
647,2,5
648,1,1
648,2,5
649,1,1
649,2,5
650,1,1
650,2,5
651,1,1
651,2,5
652,1,1
652,2,5
653,1,1
653,2,5
654,1,1
654,2,6
655,1,1
655,2,6
656,1,2
656,2,6
657,1,2
657,2,6
658,1,2
658,2,5
659,1,2
659,2,6
660,1,2
660,2,6
661,1,2
661,2,7
662,1,2
662,2,7
663,1,2
663,2,7
664,1,2
664,2,6
665,1,2
665,2,6
666,1,2
666,2,6
667,1,2
667,2,6
668,1,2
668,2,6
669,1,1
669,2,6
670,1,1
670,2,5
671,1,1
671,2,5
672,1,1
672,2,5
673,1,1
673,2,6
674,1,1
674,2,5
675,1,1
675,2,5
676,1,1
676,2,5
677,1,1
677,2,5
678,1,1
678,2,5
679,1,1
679,2,5
680,1,1
680,2,5
681,1,1
681,2,5
682,1,1
682,2,5
683,1,1
683,2,5
684,1,1
684,2,5
685,1,1
685,2,4
686,1,1
686,2,4
687,1,1
687,2,4
688,1,1
688,2,4
689,1,1
689,2,4
690,1,1
690,2,4
691,1,1
691,2,4
692,1,1
692,2,4
693,1,1
693,2,4
694,1,1
694,2,4
695,1,1
695,2,4
696,1,1
696,2,4
697,1,1
697,2,4
698,1,1
698,2,4
699,1,1
699,2,4
700,1,1
700,2,4
701,1,1
701,2,4
702,1,1
702,2,4
703,1,1
703,2,4
704,1,1
704,2,4
705,1,1
705,2,4
706,1,1
706,2,4
707,1,1
707,2,4
708,1,1
708,2,4
709,1,1
709,2,4
710,1,1
710,2,4
711,1,1
711,2,4
712,1,1
712,2,4
713,1,1
713,2,4
714,1,1
714,2,4
715,1,1
715,2,4
716,1,1
716,2,4
717,1,1
717,2,4
718,1,1
718,2,4
719,1,1
719,2,4
720,1,1
720,2,4
721,1,1
721,2,4
722,1,1
722,2,4
723,1,1
723,2,4
724,1,1
724,2,4
725,1,1
725,2,4
726,1,1
726,2,4
727,1,1
727,2,4
728,1,1
728,2,4
729,1,1
729,2,4
730,1,1
730,2,4
731,1,1
731,2,4
732,1,1
732,2,4
733,1,1
733,2,4
734,1,1
734,2,4
735,1,1
735,2,4
736,1,1
736,2,3
737,1,1
737,2,3
738,1,1
738,2,3
739,1,1
739,2,4
740,1,1
740,2,4
741,1,1
741,2,4
742,1,1
742,2,4
743,1,1
743,2,4
744,1,1
744,2,4
745,1,1
745,2,4
746,1,1
746,2,3
747,1,1
747,2,2
748,1,1
748,2,3
749,1,1
749,2,3
750,1,1
750,2,3
