2,366,1209,517,41,115
2,367,1321,465,43,97
2,368,1769,436,28,89
2,369,1392,444,37,94
2,370,1663,497,35,107
2,371,1434,439,30,90
2,372,1472,435,29,87
2,373,1257,456,33,85
2,374,1589,470,31,98
2,375,168,586,38,119
2,378,1032,428,32,83
3,366,1210,518,48,114
3,367,1315,466,46,96
3,368,1766,435,26,89
3,369,1389,447,37,92
3,370,1658,497,35,106
3,371,1428,441,31,90
3,372,1469,434,29,88
3,373,1253,456,33,84
3,374,1586,473,32,94
3,375,167,588,38,116
3,378,1030,429,32,82
3,379,1564,449,27,97
4,366,1210,518,56,114
4,367,1311,467,47,95
4,368,1762,437,24,86
4,369,1386,444,38,95
4,370,1655,497,35,106
4,371,1423,441,32,90
4,372,1465,437,27,85
4,373,1251,462,30,78
4,374,1584,489,30,77
4,375,166,590,37,114
4,378,1028,430,31,81
4,379,1561,449,30,99
4,380,1580,428,31,61
5,366,1209,518,62,114
5,367,1307,468,48,95
5,368,1757,437,24,85
5,369,1382,445,38,93
5,370,1650,497,35,106
5,371,1420,442,32,89
5,372,1463,435,23,87
5,373,1252,467,26,72
5,374,1581,474,30,91
5,375,165,589,37,114
5,378,1026,430,31,81
5,379,1555,449,34,99
5,380,1576,427,31,58
5,382,1651,498,35,106
6,366,1209,519,65,113
6,367,1304,468,48,95
6,368,1752,436,24,86
6,369,1379,453,33,86
6,370,1648,497,34,106
6,371,1417,442,32,88
6,372,1458,434,24,87
6,373,1250,464,27,76
6,374,1580,471,42,94
6,375,164,588,38,116
6,378,1024,429,32,81
6,379,1549,448,34,100
6,380,1573,428,28,58
6,382,1648,498,34,106
6,383,1475,437,24,82
7,366,1209,519,67,113
7,367,1303,469,47,94
7,368,1748,436,24,86
7,369,1376,445,37,94
7,371,1414,442,32,87
7,372,1454,434,23,85
7,373,1250,466,25,73
7,374,1577,470,35,96
7,375,165,588,37,116
7,378,1022,430,32,81
7,379,1543,448,37,101
7,380,1570,428,28,58
7,383,1472,436,24,83
8,366,1211,519,66,113
8,367,1301,467,46,95
8,368,1744,437,24,84
8,369,1375,457,34,82
8,371,1412,440,31,89
8,372,1450,433,25,88
8,373,1251,465,23,74
8,374,1571,470,35,97
8,375,165,588,37,115
8,378,1022,431,32,79
8,379,1536,448,40,101
8,380,1566,429,28,56
8,383,1468,434,19,85
8,370,1643,497,32,102
9,366,1215,518,63,114
9,367,1297,466,47,96
9,368,1740,438,24,82
9,369,1371,459,35,80
9,371,1411,440,28,88
9,372,1446,433,25,77
9,373,1248,461,25,78
9,374,1569,467,38,100
9,375,164,588,37,115
9,378,1020,431,31,80
9,379,1532,449,41,101
9,380,1562,429,30,58
9,383,1465,438,18,81
9,370,1642,497,31,103
10,366,1222,517,58,115
10,367,1292,467,49,95
10,368,1735,437,24,84
10,369,1367,449,37,89
10,371,1408,441,27,88
10,372,1442,433,26,78
10,373,1240,458,33,81
10,374,1567,468,44,99
10,375,165,587,37,116
10,378,1019,431,32,79
10,379,1527,449,42,102
10,380,1559,430,29,59
10,383,1461,439,17,79
10,370,1640,498,30,102
10,386,1602,439,26,87
10,387,766,513,26,59
11,366,1230,518,53,113
11,367,1287,467,52,95
11,368,1730,436,26,85
11,369,1363,447,37,91
11,371,1405,439,25,79
11,372,1439,432,31,86
11,373,1238,458,34,81
11,374,1564,470,46,97
11,375,165,587,37,116
11,378,1017,431,32,79
11,379,1525,450,41,102
11,380,1555,430,29,59
11,383,1457,437,19,81
11,370,1636,498,31,102
11,386,1599,441,27,85
11,387,765,513,26,58
12,366,1239,519,46,111
12,367,1282,468,55,93
12,368,1723,437,31,84
