2,1,3
2,2,4
3,1,3
3,2,5
4,1,3
4,2,5
5,1,3
5,2,5
6,1,3
6,2,5
7,1,3
7,2,5
8,1,3
8,2,5
9,1,3
9,2,5
10,1,3
10,2,5
11,1,3
11,2,5
12,1,3
12,2,5
13,1,3
13,2,5
14,1,3
14,2,5
15,1,3
15,2,5
16,1,3
16,2,5
17,1,3
17,2,5
18,1,3
18,2,5
19,1,3
19,2,5
20,1,3
20,2,5
21,1,3
21,2,5
22,1,3
22,2,5
23,1,3
23,2,5
24,1,3
24,2,5
25,1,4
25,2,5
26,1,4
26,2,5
27,1,4
27,2,5
28,1,4
28,2,5
29,1,4
29,2,5
30,1,4
30,2,5
31,1,4
31,2,5
32,1,4
32,2,5
33,1,4
33,2,5
34,1,4
34,2,5
35,1,4
35,2,5
36,1,4
36,2,5
37,1,4
37,2,5
38,1,4
38,2,5
39,1,4
39,2,5
40,1,4
40,2,5
41,1,4
41,2,5
42,1,4
42,2,5
43,1,4
43,2,5
44,1,4
44,2,5
45,1,4
45,2,5
46,1,4
46,2,5
47,1,4
47,2,5
48,1,4
48,2,5
49,1,4
49,2,4
50,1,4
50,2,4
51,1,4
51,2,4
52,1,4
52,2,4
53,1,4
53,2,4
54,1,4
54,2,4
55,1,4
55,2,4
56,1,4
56,2,4
57,1,4
57,2,4
58,1,4
58,2,4
59,1,3
59,2,4
60,1,3
60,2,4
61,1,3
61,2,4
62,1,3
62,2,4
63,1,3
63,2,4
64,1,3
64,2,4
65,1,3
65,2,4
66,1,3
66,2,4
67,1,3
67,2,4
68,1,3
68,2,4
69,1,3
69,2,4
70,1,3
70,2,4
71,1,3
71,2,4
72,1,3
72,2,4
73,1,3
73,2,4
74,1,3
74,2,4
75,1,3
75,2,4
76,1,3
76,2,4
77,1,3
77,2,4
78,1,3
78,2,4
79,1,3
79,2,4
80,1,3
80,2,4
81,1,3
81,2,4
82,1,3
82,2,4
83,1,4
83,2,4
84,1,4
84,2,4
85,1,3
85,2,4
86,1,3
86,2,5
87,1,3
87,2,5
88,1,3
88,2,5
89,1,4
89,2,5
90,1,4
90,2,5
91,1,4
91,2,5
92,1,3
92,2,5
93,1,3
93,2,5
94,1,3
94,2,5
95,1,3
95,2,5
96,1,3
96,2,5
97,1,3
97,2,5
98,1,3
98,2,5
99,1,3
99,2,5
100,1,3
100,2,5
101,1,3
101,2,5
102,1,3
102,2,5
103,1,3
103,2,5
104,1,3
104,2,5
105,1,3
105,2,5
106,1,3
106,2,5
107,1,3
107,2,5
108,1,3
108,2,5
109,1,2
109,2,5
110,1,3
110,2,5
111,1,3
111,2,5
112,1,3
112,2,4
113,1,3
113,2,4
114,1,3
114,2,4
115,1,3
115,2,4
116,1,3
116,2,4
117,1,3
117,2,4
118,1,3
118,2,4
119,1,3
119,2,4
120,1,3
120,2,4
121,1,3
121,2,4
122,1,3
122,2,4
123,1,3
123,2,4
124,1,3
124,2,4
125,1,3
125,2,4
126,1,3
126,2,4
127,1,3
127,2,4
128,1,3
128,2,4
129,1,3
129,2,4
130,1,3
130,2,4
131,1,3
131,2,4
132,1,3
132,2,4
133,1,3
133,2,4
134,1,3
134,2,4
135,1,2
135,2,4
136,1,3
136,2,4
137,1,3
137,2,4
138,1,3
138,2,4
139,1,3
139,2,4
140,1,3
140,2,4
141,1,3
141,2,4
142,1,3
142,2,4
143,1,3
143,2,4
144,1,3
144,2,4
145,1,3
145,2,4
146,1,3
146,2,4
147,1,3
147,2,4
148,1,3
148,2,4
149,1,3
149,2,4
150,1,3
150,2,4
151,1,3
151,2,4
152,1,3
152,2,4
153,1,3
153,2,4
154,1,3
154,2,4
155,1,3
155,2,4
156,1,3
156,2,4
157,1,3
157,2,4
158,1,3
158,2,4
159,1,3
159,2,4
160,1,3
160,2,4
161,1,3
161,2,4
162,1,3
162,2,4
163,1,3
163,2,4
164,1,3
164,2,4
165,1,3
165,2,4
166,1,3
166,2,4
167,1,3
167,2,4
168,1,3
168,2,3
169,1,2
169,2,3
170,1,2
170,2,3
171,1,2
171,2,3
172,1,2
172,2,3
173,1,2
173,2,3
174,1,2
174,2,3
175,1,2
175,2,4
176,1,2
176,2,4
177,1,2
177,2,4
178,1,2
178,2,4
179,1,2
179,2,4
180,1,2
180,2,4
181,1,2
181,2,4
182,1,2
182,2,4
183,1,2
183,2,5
184,1,2
184,2,5
185,1,2
185,2,6
186,1,2
186,2,6
187,1,2
187,2,5
188,1,2
188,2,5
189,1,2
189,2,5
190,1,2
190,2,5
191,1,2
191,2,5
192,1,2
192,2,5
193,1,2
193,2,5
194,1,2
194,2,5
195,1,3
195,2,5
196,1,3
196,2,5
197,1,3
197,2,5
198,1,3
198,2,5
199,1,3
199,2,5
200,1,3
200,2,5
201,1,3
201,2,5
202,1,3
202,2,5
203,1,3
203,2,5
204,1,3
204,2,5
205,1,3
205,2,5
206,1,3
206,2,6
207,1,3
207,2,6
208,1,3
208,2,6
209,1,3
209,2,6
210,1,3
210,2,6
211,1,4
211,2,6
212,1,4
212,2,6
213,1,4
213,2,6
214,1,4
214,2,5
215,1,4
215,2,5
216,1,4
216,2,5
217,1,4
217,2,5
218,1,4
218,2,5
219,1,4
219,2,5
220,1,4
220,2,5
221,1,4
221,2,5
222,1,4
222,2,5
223,1,4
223,2,5
224,1,4
224,2,5
225,1,4
225,2,5
226,1,4
226,2,5
227,1,4
227,2,5
228,1,3
228,2,5
229,1,4
229,2,5
230,1,4
230,2,5
231,1,4
231,2,5
232,1,4
232,2,5
233,1,4
233,2,5
234,1,4
234,2,6
235,1,4
235,2,5
236,1,3
236,2,5
237,1,3
237,2,5
238,1,3
238,2,5
239,1,3
239,2,4
240,1,3
240,2,4
241,1,3
241,2,4
242,1,3
242,2,4
243,1,3
243,2,4
244,1,3
244,2,4
245,1,3
245,2,4
246,1,3
246,2,4
247,1,3
247,2,4
248,1,3
248,2,4
249,1,4
249,2,4
250,1,4
250,2,3
251,1,4
251,2,3
252,1,4
252,2,3
253,1,4
253,2,3
254,1,4
254,2,4
255,1,4
255,2,4
256,1,4
256,2,4
257,1,3
257,2,3
258,1,3
258,2,3
259,1,3
259,2,3
260,1,3
260,2,3
261,1,3
261,2,3
262,1,3
262,2,2
263,1,3
263,2,2
264,1,3
264,2,2
265,1,3
265,2,2
266,1,3
266,2,2
267,1,3
267,2,2
268,1,3
268,2,2
269,1,3
269,2,2
270,1,3
270,2,2
271,1,2
271,2,2
272,1,2
272,2,2
273,1,2
273,2,2
274,1,2
274,2,2
275,1,2
275,2,2
276,1,2
276,2,2
277,1,2
277,2,2
278,1,3
278,2,2
279,1,3
279,2,2
280,1,3
280,2,2
281,1,3
281,2,2
282,1,3
282,2,2
283,1,3
283,2,2
284,1,3
284,2,2
285,1,3
285,2,2
286,1,3
286,2,2
287,1,3
287,2,2
288,1,3
288,2,2
289,1,3
289,2,2
290,1,3
290,2,2
291,1,3
291,2,3
292,1,3
292,2,3
293,1,3
293,2,3
294,1,3
294,2,3
295,1,3
295,2,3
296,1,3
296,2,3
297,1,4
297,2,3
298,1,4
298,2,3
299,1,4
299,2,3
300,1,4
300,2,2
301,1,4
301,2,2
302,1,4
302,2,2
303,1,4
303,2,3
304,1,4
304,2,3
305,1,4
305,2,3
306,1,4
306,2,3
307,1,4
307,2,3
308,1,4
308,2,3
309,1,4
309,2,2
310,1,4
310,2,3
311,1,4
311,2,3
312,1,4
312,2,3
313,1,4
313,2,3
314,1,4
314,2,3
315,1,4
315,2,3
316,1,4
316,2,3
317,1,4
317,2,3
318,1,4
318,2,4
319,1,3
319,2,4
320,1,3
320,2,4
321,1,3
321,2,4
322,1,4
322,2,4
323,1,4
323,2,4
324,1,3
324,2,4
325,1,3
325,2,4
326,1,3
326,2,4
327,1,3
327,2,4
328,1,3
328,2,4
329,1,3
329,2,4
330,1,4
330,2,4
331,1,4
331,2,4
332,1,4
332,2,4
333,1,4
333,2,4
334,1,4
334,2,4
335,1,4
335,2,4
336,1,4
336,2,4
337,1,4
337,2,4
338,1,4
338,2,4
339,1,4
339,2,4
340,1,3
340,2,4
341,1,3
341,2,4
342,1,3
342,2,4
343,1,2
343,2,4
344,1,3
344,2,4
345,1,3
345,2,4
346,1,3
346,2,4
347,1,3
347,2,4
348,1,3
348,2,5
349,1,3
349,2,4
350,1,3
350,2,4
351,1,3
351,2,2
352,1,3
352,2,2
353,1,3
353,2,2
354,1,3
354,2,3
355,1,3
355,2,3
356,1,3
356,2,3
357,1,3
357,2,3
358,1,3
358,2,3
359,1,3
359,2,3
360,1,3
360,2,3
361,1,2
361,2,3
362,1,3
362,2,3
363,1,3
363,2,3
364,1,3
364,2,4
365,1,3
365,2,4
366,1,3
366,2,4
367,1,3
367,2,4
368,1,2
368,2,4
369,1,2
369,2,4
370,1,1
370,2,4
371,1,1
371,2,4
372,1,1
372,2,4
373,1,1
