2,213,1210,517,41,114
2,214,1320,465,42,97
2,215,1769,437,28,88
2,216,168,581,37,124
2,217,1254,452,36,89
2,218,1663,497,35,108
2,219,1391,446,39,93
2,220,1663,497,36,108
3,213,1210,517,47,114
3,214,1314,466,47,96
3,215,1766,436,26,88
3,216,167,582,37,123
3,217,1255,463,30,77
3,218,1658,497,35,107
3,219,1388,448,37,91
3,220,1658,497,35,107
3,221,1428,440,31,90
4,213,1210,518,58,114
4,214,1311,466,46,96
4,215,1762,437,24,86
4,216,166,585,38,120
4,217,1253,471,27,69
4,218,1654,497,35,108
4,219,1385,449,37,90
4,220,1654,497,34,108
4,221,1424,442,32,88
5,213,1209,518,64,114
5,214,1307,465,49,97
5,215,1757,435,24,88
5,216,165,584,38,120
5,217,1252,460,27,79
5,218,1650,497,35,108
5,219,1382,445,38,93
5,220,1651,497,34,107
5,221,1421,452,31,77
5,222,1556,449,30,99
6,213,1208,519,67,113
6,214,1305,466,48,97
6,215,1753,435,23,87
6,216,164,584,38,119
6,217,1251,461,25,78
6,218,1648,497,33,106
6,219,1379,448,37,91
6,220,1648,497,34,107
6,221,1418,458,30,71
6,222,1550,448,34,99
7,213,1209,520,67,112
7,214,1304,466,46,97
7,215,1748,433,24,88
7,216,164,585,38,119
7,217,1249,467,25,73
7,218,1646,497,32,106
7,219,1376,448,38,91
7,220,1646,497,32,106
7,221,1415,450,30,79
7,222,1543,448,37,100
7,223,1574,470,36,96
8,213,1210,520,67,112
8,214,1301,465,46,97
8,215,1743,434,24,88
8,216,164,584,38,120
8,217,1245,460,29,79
8,219,1373,457,34,82
8,220,1644,497,31,105
8,221,1412,449,30,80
8,222,1536,448,40,100
8,223,1572,470,35,93
9,213,1215,519,64,113
9,214,1297,465,48,97
9,215,1739,433,24,88
9,216,164,586,38,117
9,217,1243,461,30,78
9,219,1374,462,27,77
9,220,1642,497,31,103
9,221,1410,458,29,72
9,222,1531,448,42,101
9,224,1562,429,31,63
10,213,1222,520,60,111
10,214,1292,465,50,98
10,215,1735,435,24,86
10,216,164,584,38,119
10,217,1242,461,31,78
10,219,1370,455,29,84
10,220,1640,497,30,104
10,221,1409,487,26,43
10,222,1527,449,43,101
10,224,1559,430,30,59
10,223,1567,468,38,99
11,213,1233,518,51,108
11,214,1287,465,52,97
11,215,1730,435,27,86
11,216,164,583,39,120
11,217,1239,463,32,74
11,219,1364,452,33,86
11,220,1637,497,31,105
11,221,1407,497,24,32
11,222,1524,449,43,102
11,224,1555,430,31,59
11,223,1563,469,44,98
12,213,1240,517,44,112
12,214,1282,466,54,96
12,215,1724,435,31,87
12,216,165,583,39,120
12,219,1362,452,32,85
12,220,1633,497,31,104
12,221,1404,449,23,79
12,222,1522,451,42,101
12,224,1553,430,28,56
12,223,1560,470,44,96
12,225,1597,440,27,85
13,213,1246,517,41,113
13,214,1280,466,54,96
13,215,1719,434,32,87
13,216,166,583,38,120
13,219,1361,453,31,84
13,220,1632,497,30,104
13,221,1401,438,24,89
13,222,1520,451,39,101
13,224,1551,430,27,59
13,223,1558,471,42,97
13,225,1595,440,26,85
13,226,1434,434,25,87
13,217,1237,475,22,59
14,213,1248,518,39,112
14,214,1278,466,54,96
14,215,1714,434,35,87
14,216,166,582,38,121
14,219,1357,460,32,77
14,220,1629,497,31,104
14,221,1399,433,22,96
14,222,1519,451,36,102
14,224,1548,430,28,59
14,223,1556,472,37,95
14,225,1593,440,26,85
15,213,1248,518,44,112
15,214,1276,465,54,96
15,215,1711,438,35,84
15,216,168,581,37,121
15,219,1354,450,34,88
15,220,1626,497,32,104
15,221,1397,432,22,95
15,222,1517,450,35,101
15,224,1545,431,27,58
15,223,1555,472,33,97
15,225,1591,441,26,84
16,213,1247,519,53,112
16,214,1275,465,54,96
16,215,1711,437,34,84
16,216,168,580,37,121
16,219,1352,449,34,89
16,220,1623,497,33,103
16,221,1394,432,23,95
16,222,1514,450,35,100
16,224,1543,432,27,72
16,223,1552,472,32,97
16,225,1590,441,26,85
17,213,1247,521,56,110
17,214,1274,465,54,95
17,215,1710,436,33,85
17,216,168,580,37,121
17,220,1619,497,36,103
17,222,1511,450,36,100
17,224,1541,432,28,79
17,223,1550,475,33,94
17,225,1589,440,25,85
17,226,1426,433,25,88
18,213,1246,521,60,110
18,214,1274,465,53,94
18,215,1710,437,31,84
18,216,168,581,38,121
18,220,1617,497,37,104
18,222,1508,451,36,100
18,224,1539,432,27,70
18,223,1548,473,33,92
18,225,1587,441,25,85
18,226,1429,430,32,90
18,217,1235,468,28,74
18,219,1351,445,33,92
18,221,1388,433,26,93
19,213,1249,521,60,110
19,214,1275,465,51,94
19,215,1709,437,30,84
19,216,168,581,37,121
19,220,1616,497,38,103
19,222,1505,451,36,100
19,224,1538,431,26,65
19,223,1545,472,34,86
19,225,1585,441,25,85
19,226,1431,431,33,89
19,217,1234,464,30,78
19,219,1351,444,32,92
19,221,1387,436,26,89
20,213,1253,521,56,110
20,214,1275,464,49,95
20,215,1708,436,29,85
20,216,168,581,38,120
20,220,1615,498,38,101
20,222,1501,450,40,100
20,224,1537,431,25,59
20,223,1548,484,30,75
20,225,1584,441,25,85
20,217,1233,466,30,76
20,219,1351,445,29,83
20,221,1387,436,25,89
21,213,1259,522,51,109
21,214,1276,465,48,94
21,215,1706,435,29,85
21,216,168,581,38,120
21,220,1614,498,37,101
21,222,1496,450,44,100
21,224,1535,432,24,58
21,225,1583,441,24,84
21,217,1234,470,29,73
21,221,1387,437,24,89
21,226,1423,433,39,87
22,213,1267,523,46,107
22,214,1277,466,44,83
22,215,1705,436,28,83
22,216,168,581,37,120
22,220,1612,498,40,101
22,222,1491,450,47,100
22,224,1534,432,24,58
22,225,1581,441,25,83
22,217,1234,467,28,76
22,226,1424,432,38,88
22,223,1532,478,32,77
23,213,1276,521,39,108
23,214,1278,465,41,75
23,215,1704,439,27,80
23,216,168,581,37,120
23,220,1610,498,41,103
23,222,1488,450,49,100
23,224,1532,431,24,60
23,225,1580,441,25,84
23,217,1235,460,27,82
23,226,1422,435,38,85
23,223,1529,476,36,79
24,213,1284,522,34,108
24,214,1279,464,38,73
24,215,1700,438,29,80
24,216,167,582,38,120
24,220,1608,498,43,103
24,222,1487,450,49,100
24,224,1532,431,23,60
24,225,1578,448,26,77
24,217,1235,457,26,86
