2,1011,287,478,27,74
2,1012,108,429,32,54
2,1013,197,426,31,67
2,1014,325,414,26,63
2,1015,57,412,22,65
2,1016,417,426,33,68
2,1017,0,511,22,87
2,1018,20,434,25,68
3,1011,287,478,27,74
3,1012,108,428,32,54
3,1013,197,426,32,67
3,1014,325,414,25,62
3,1015,58,412,22,65
3,1016,417,425,34,69
3,1017,0,512,22,87
3,1018,20,434,25,68
4,1011,287,478,26,74
4,1012,108,428,32,55
4,1013,197,426,31,67
4,1014,326,415,25,63
4,1015,58,411,21,66
4,1016,416,425,33,69
4,1017,0,512,22,87
4,1018,20,434,25,68
5,1011,287,478,26,74
5,1012,108,428,32,55
5,1013,197,426,31,67
5,1014,326,414,25,63
5,1015,58,411,21,66
5,1016,415,425,34,69
5,1017,0,512,22,88
5,1018,20,434,25,68
5,958,463,419,24,64
6,1011,287,479,26,74
6,1012,109,428,31,55
6,1013,197,426,31,67
6,1014,326,413,25,63
6,1015,59,411,21,66
6,1016,413,425,37,69
6,1017,0,512,22,88
6,1018,20,434,24,68
6,1019,436,404,22,56
6,958,464,418,24,60
7,1011,286,479,27,74
7,1012,109,428,31,55
7,1013,197,426,31,67
7,1014,325,412,26,64
7,1015,59,411,20,66
7,1016,413,425,36,69
7,1017,0,512,22,88
7,1018,20,433,24,68
7,1019,437,403,21,56
7,958,464,420,24,57
7,1020,603,415,27,63
8,1011,286,479,27,74
8,1012,109,428,31,54
8,1013,197,426,31,67
8,1014,325,411,25,65
8,1015,59,411,20,66
8,1016,413,425,36,69
8,1017,0,512,22,87
8,1018,20,433,24,68
8,1019,437,403,22,57
8,958,465,426,23,52
8,1020,603,415,26,62
9,1011,286,479,27,74
9,1012,109,428,31,54
9,1013,197,426,31,67
9,1014,325,411,26,65
9,1015,60,411,21,66
9,1016,413,425,35,69
9,1017,0,512,21,87
9,1018,20,433,24,68
9,1019,437,404,23,57
9,1020,604,415,26,62
10,1011,285,479,27,74
10,1012,109,428,31,54
10,1013,197,426,31,67
10,1014,325,412,25,64
10,1015,60,411,21,66
10,1016,411,425,35,69
10,1017,0,512,21,86
10,1018,20,433,23,68
10,1019,437,404,24,57
10,1020,604,417,24,60
11,1011,285,479,27,74
11,1012,110,429,31,54
11,1013,197,426,31,68
11,1014,326,413,25,64
11,1015,60,411,21,66
11,1016,412,425,32,69
11,1017,0,512,21,86
11,1018,20,433,23,69
11,1019,437,404,25,57
11,1020,605,417,23,60
12,1011,285,479,27,74
12,1012,110,429,31,53
12,1013,197,426,31,68
12,1014,326,420,24,57
12,1015,60,411,22,65
12,1016,412,425,29,69
12,1017,0,512,20,85
12,1018,20,433,23,69
12,1019,437,405,25,56
12,1020,605,417,23,59
13,1011,284,479,28,73
13,1012,110,430,31,53
13,1013,197,425,31,68
13,1014,327,420,24,57
13,1015,61,411,21,65
13,1016,413,425,27,68
13,1017,0,512,18,86
13,1018,20,435,22,67
13,1019,437,405,25,55
13,1020,605,417,22,60
13,958,479,409,23,59
14,1011,284,479,29,73
14,1012,109,430,31,52
14,1013,197,426,31,68
14,1014,326,416,24,61
14,1015,61,410,21,65
14,1016,413,425,25,68
14,1017,0,512,17,86
14,1018,20,437,22,65
14,1019,436,405,25,56
14,1020,604,417,22,60
14,958,479,406,24,62
15,1011,283,479,29,73
15,1012,109,430,31,52
15,1013,197,426,31,67
15,1014,326,413,25,64
15,1015,62,409,21,66
15,1016,413,425,24,68
15,1017,0,511,17,87
15,1018,20,434,22,68
15,1019,436,406,25,55
15,1020,604,417,21,61
15,958,479,406,24,61
16,1011,282,479,30,73
16,1012,109,430,31,51
16,1013,197,426,31,67
16,1014,326,411,25,65
16,1015,63,408,21,66
16,1016,413,425,24,68
16,1017,0,511,17,88
16,1018,20,433,22,69
16,1019,436,406,25,55
16,1020,604,417,21,61
16,958,479,407,24,60
16,1021,647,419,23,65
17,1011,281,479,31,73
17,1012,109,430,31,51
17,1013,197,425,31,67
17,1014,326,410,25,66
17,1015,63,408,21,65
17,1016,413,426,24,68
17,1017,0,511,18,89
17,1018,20,434,21,68
17,1019,436,406,25,55
17,1020,604,416,22,62
17,958,479,406,24,61
17,1021,646,419,23,66
18,1011,281,479,31,73
18,1012,109,431,30,51
18,1013,197,426,31,67
18,1014,326,410,25,66
18,1015,64,408,22,65
18,1016,414,426,24,68
18,1017,0,511,19,89
18,1018,20,433,22,69
18,1019,436,406,25,55
18,1020,604,416,22,61
18,958,480,408,24,59
18,1021,647,419,22,65
19,1011,281,479,31,73
19,1012,110,431,30,51
19,1013,197,426,31,67
19,1014,326,411,25,64
19,1015,64,408,22,65
19,1016,413,426,25,68
