1,1,637,393,37,94
1,2,986,464,30,103
1,3,799,350,49,82
1,4,917,575,34,122
1,5,957,557,52,134
1,6,243,459,26,107
1,7,1523,478,46,81
1,8,912,853,58,173
1,9,938,319,26,80
1,10,1714,324,26,81
1,11,1259,671,42,137
1,12,1090,377,34,86
1,13,1420,538,36,108
1,14,933,280,24,52
1,15,1890,413,28,88
1,16,979,360,19,47
2,1,636,393,37,94
2,2,985,463,29,102
2,3,800,350,49,81
2,4,916,574,34,121
2,5,957,556,51,133
2,6,244,458,25,106
2,7,1522,477,45,81
2,8,909,852,63,173
2,9,937,319,25,80
2,10,1712,324,27,81
2,11,1258,671,43,138
2,12,1091,377,32,85
2,13,1420,533,35,112
2,14,932,280,23,52
2,15,1889,410,27,90
2,16,979,360,18,46
3,1,635,393,38,94
3,2,985,463,29,103
3,3,801,350,51,82
3,4,916,574,34,122
3,5,957,556,51,132
3,6,244,458,25,107
3,7,1522,477,47,82
3,8,905,852,69,174
3,9,937,318,25,79
3,10,1711,324,28,81
3,11,1257,672,44,139
3,12,1090,380,31,83
3,13,1420,532,35,113
3,14,932,280,25,52
3,15,1889,406,29,94
3,16,979,365,17,42
4,1,635,393,38,94
4,2,986,464,29,103
4,3,803,351,53,81
4,4,916,574,34,122
4,5,958,556,51,132
4,6,244,458,25,107
4,7,1521,476,48,82
4,8,900,852,77,174
4,9,937,318,26,79
4,10,1711,324,28,82
4,11,1257,673,44,139
4,12,1090,377,28,86
4,13,1421,533,34,112
4,14,931,280,26,52
4,15,1888,402,31,99
4,16,978,339,21,66
5,1,634,393,38,94
5,2,987,464,29,103
5,3,808,350,47,81
5,4,917,574,33,122
5,5,958,556,52,132
5,6,244,458,25,108
5,7,1521,476,48,83
5,8,892,852,95,175
5,9,937,318,27,78
5,10,1710,324,28,82
5,11,1256,674,47,138
5,12,1090,376,24,87
5,13,1422,533,33,112
5,14,931,279,26,53
5,15,1887,407,32,94
5,16,977,332,22,54
5,17,189,259,28,61
6,1,633,393,38,93
6,2,988,464,29,103
6,3,815,350,37,81
6,4,918,574,33,122
6,5,958,556,51,133
6,6,244,458,26,108
6,7,1521,476,48,83
6,8,880,852,118,177
6,9,939,318,26,78
6,10,1709,324,28,81
6,11,1255,673,48,138
6,12,1088,375,26,88
6,13,1420,533,35,112
6,14,931,279,26,54
6,15,1886,411,33,89
6,16,977,330,22,53
6,17,189,259,28,61
6,18,975,354,21,52
7,1,631,393,40,93
7,2,990,464,28,103
7,3,820,349,33,82
7,4,918,575,33,121
7,5,958,556,51,133
7,6,244,458,26,108
7,7,1522,476,46,83
7,8,874,852,130,178
7,9,940,318,25,77
7,10,1708,324,28,81
7,11,1254,672,48,140
7,12,1086,375,27,88
7,13,1420,533,35,112
7,14,931,279,26,54
7,15,1885,414,32,86
7,16,977,329,21,47
7,17,189,259,28,60
7,18,974,355,22,50
8,1,630,393,41,93
8,2,991,463,27,103
8,3,824,350,25,81
8,4,919,575,33,121
8,5,957,556,51,134
8,6,244,458,26,107
8,7,1522,475,46,83
8,8,873,852,131,178
8,9,940,318,27,77
8,10,1706,324,28,82
8,11,1254,669,48,142
8,12,1083,375,30,88
8,13,1419,533,35,112
8,14,931,278,26,54
8,15,1885,404,33,96
8,16,977,329,20,44
8,17,189,259,28,60
8,18,974,359,23,47
9,1,629,392,42,93
9,2,992,463,28,103
9,3,826,350,23,81
9,4,919,576,33,121
9,5,957,555,53,134
9,6,244,458,26,108
9,7,1523,475,44,83
9,8,876,852,122,179
9,9,941,317,27,77
9,10,1703,324,30,82
9,11,1255,668,48,143
9,12,1076,376,36,88
9,13,1418,533,35,112
9,14,931,278,26,55
9,15,1885,400,34,100
9,16,976,329,20,50
9,17,188,259,28,60
9,18,973,359,23,47
10,1,629,392,42,93
10,2,992,463,28,103
10,3,828,351,27,81
10,4,919,576,34,121
10,5,956,555,53,134
10,6,244,458,26,108
10,7,1523,475,44,84
10,8,878,852,117,178
10,9,941,316,26,78
10,10,1700,324,33,82
10,11,1254,667,48,142
10,12,1072,377,40,88
10,13,1416,534,36,111
10,14,931,278,26,56
10,15,1885,400,34,100
10,16,975,329,21,51
10,17,188,258,28,60
10,18,973,360,24,47
11,1,628,391,42,93
11,2,992,463,29,103
11,3,830,351,30,81
11,4,919,576,35,121
11,5,956,555,54,134
11,6,244,457,26,108
11,7,1523,475,45,83
11,8,876,852,118,179
11,9,942,315,26,78
11,10,1697,324,36,82
11,11,1255,668,45,95
11,12,1069,377,43,88
11,13,1414,536,36,109
11,14,931,278,26,56
11,15,1885,418,33,82
11,16,975,329,20,47
11,17,189,258,27,60
11,18,973,361,24,45
12,1,627,391,42,94
12,2,992,464,31,103
12,3,831,351,38,81
12,4,919,575,35,121
12,5,955,555,54,134
12,6,244,457,26,108
12,7,1523,474,45,83
12,8,874,852,123,178
12,9,940,315,28,77
12,10,1694,324,39,82
12,11,1255,669,44,129
12,12,1068,377,44,88
12,13,1413,534,34,111
12,14,931,278,25,57
12,15,1885,404,32,95
12,16,974,329,21,51
12,17,189,258,27,60
12,18,972,362,24,44
13,1,626,390,42,94
13,2,991,465,35,102
13,3,832,351,40,81
13,4,919,575,34,121
13,5,954,555,55,134
13,6,244,457,26,108
13,7,1522,474,47,84
13,8,873,851,124,177
13,9,936,315,32,77
13,10,1692,324,40,82
13,11,1255,671,44,138
13,12,1067,377,44,87
13,13,1410,532,35,113
13,14,932,278,24,57
13,15,1885,399,32,99
13,16,974,329,20,54
13,17,189,258,28,60
13,18,972,363,24,43
14,1,626,390,42,94
14,2,987,466,40,100
14,3,834,352,44,80
14,4,919,575,34,121
14,5,954,555,57,134
14,6,244,457,26,108
14,7,1522,473,47,85
14,8,875,851,119,175
14,9,933,316,37,73
14,10,1691,324,40,82
14,11,1254,674,44,141
14,12,1067,377,44,87
14,13,1409,531,34,114
14,14,932,277,24,58
14,15,1885,397,32,102
14,17,189,258,28,60
14,18,971,341,25,65
15,1,626,390,42,94
15,2,984,467,44,99
15,3,835,351,45,81
15,4,919,575,34,121
15,5,953,556,57,132
15,6,244,457,25,107
15,7,1523,471,47,87
15,8,881,851,108,173
15,9,930,317,39,72
15,10,1690,324,40,82
15,11,1251,676,46,142
15,12,1066,377,43,88
15,13,1408,535,32,111
15,14,932,277,24,58
15,15,1884,396,32,103
15,17,189,257,28,60
15,18,970,337,25,69
16,1,626,390,42,94
16,2,981,467,47,99
16,3,837,352,46,81
16,4,919,574,34,121
16,5,952,553,57,133
16,6,244,456,25,107
16,7,1523,470,49,88
16,8,889,853,87,169
16,9,928,319,42,69
16,10,1690,324,40,82
16,11,1250,677,47,142
16,12,1066,377,41,88
16,13,1406,532,32,114
16,14,933,277,23,58
16,15,1884,395,32,104
16,17,188,257,28,60
16,18,970,340,26,65
17,1,626,389,42,94
17,2,979,465,49,100
17,3,840,352,42,81
17,4,919,574,34,120
17,5,951,553,58,133
17,6,244,456,25,108
17,7,1523,469,49,89
17,8,886,857,86,168
17,9,927,320,44,68
17,10,1690,323,39,82
17,11,1247,675,50,142
17,12,1065,376,39,86
17,13,1407,530,29,115
17,14,933,277,23,59
17,15,1883,394,32,104
17,17,188,257,28,60
17,18,968,333,26,71
18,1,625,389,42,94
18,2,975,464,50,101
18,3,845,351,45,80
18,4,919,574,34,121
18,5,950,554,58,131
18,6,244,455,26,108
18,7,1521,468,51,90
18,8,881,861,88,166
18,9,926,322,45,68
18,10,1690,323,38,82
18,11,1246,673,50,144
18,12,1063,376,37,86
18,13,1408,530,26,115
18,14,933,277,23,60
18,15,1885,394,29,104
18,17,189,257,28,59
18,18,967,331,27,72
19,1,626,388,40,94
19,2,970,463,54,99
19,3,849,350,43,80
19,4,918,573,34,121
19,5,949,557,57,127
19,6,244,455,26,108
19,7,1520,467,51,91
19,8,878,868,91,163
19,9,927,323,46,64
19,10,1690,322,37,82
19,11,1245,673,50,144
19,12,1060,376,33,86
19,13,1409,563,25,81
19,14,933,276,23,60
19,15,1885,393,28,103
19,17,189,257,27,59
19,18,968,334,26,69
19,21,1406,533,31,63
20,1,626,387,40,94
20,2,962,463,60,99
20,3,855,350,38,80
20,4,918,573,32,121
20,5,948,559,59,126
20,6,244,455,26,108
20,7,1519,466,53,91
20,8,877,874,91,159
20,9,928,323,50,65
20,10,1691,321,36,83
20,11,1242,673,51,146
20,12,1056,375,35,86
20,13,1408,553,27,91
20,14,933,276,23,59
20,15,1885,393,28,103
20,17,189,257,27,59
20,18,967,330,27,73
20,21,1409,536,25,53
20,22,1408,587,27,57
21,1,626,387,40,94
21,2,958,464,62,100
21,3,858,349,35,81
21,4,918,573,34,122
21,5,947,562,61,124
21,6,244,454,26,108
21,7,1517,465,56,92
21,8,877,879,92,155
21,9,929,323,52,64
21,10,1690,321,36,83
21,11,1239,675,55,146
21,12,1054,375,35,86
21,13,1405,544,30,99
21,14,932,276,24,60
21,15,1885,393,27,102
21,17,189,256,27,59
21,18,966,334,28,69
21,21,1405,538,28,55
22,1,626,386,40,95
22,2,956,466,58,97
22,3,861,350,32,81
22,4,918,572,37,122
22,5,947,568,63,118
22,6,244,454,26,108
22,7,1515,465,59,92
22,8,878,879,99,155
22,9,933,326,48,59
22,10,1690,321,36,82
22,11,1236,678,58,146
22,12,1052,375,35,87
22,13,1401,557,33,86
22,14,932,276,24,59
22,15,1886,393,27,102
22,17,189,256,28,59
22,18,966,342,29,61
22,21,1402,539,31,53
23,1,627,385,38,95
23,2,955,468,54,94
23,3,863,350,31,81
23,4,918,573,39,120
23,5,947,574,63,112
23,6,244,454,26,108
23,7,1512,466,61,92
23,8,879,879,108,155
23,9,940,334,42,51
23,10,1690,321,34,82
23,11,1235,681,61,144
23,12,1051,376,34,87
23,13,1398,564,37,78
23,14,933,276,24,59
23,15,1886,393,27,102
23,17,189,256,28,59
23,18,966,342,31,60
23,21,1401,539,31,50
24,1,628,385,37,95
24,2,953,468,57,93
24,3,864,350,35,81
24,4,918,573,42,120
24,5,947,580,62,105
24,6,244,454,26,108
24,7,1510,466,63,91
24,8,880,879,117,156
24,10,1690,321,35,82
24,11,1234,684,63,143
24,12,1049,376,32,87
24,13,1395,567,40,74
24,14,933,275,24,59
24,15,1886,393,27,102
24,17,189,256,28,58
24,18,959,344,40,58
24,21,1396,538,34,48
25,1,629,385,36,94
25,2,952,469,59,92
25,3,865,350,41,80
25,4,919,570,45,122
25,5,948,575,61,107
25,6,244,453,26,108
25,7,1510,466,64,91
25,8,890,879,119,157
25,10,1690,321,34,82
25,11,1233,686,64,141
25,12,1048,376,34,87
25,13,1394,567,43,74
25,14,934,277,20,56
25,15,1887,392,27,103
25,17,190,255,27,58
25,18,958,337,41,65
25,21,1394,538,35,46
26,1,631,385,35,94
26,2,951,468,62,91
26,3,866,350,44,80
26,4,918,568,48,123
26,5,949,577,58,103
26,6,244,452,26,108
26,7,1510,464,64,92
26,8,906,879,117,156
26,10,1691,321,32,81
26,11,1231,686,65,141
26,12,1048,376,34,87
26,13,1392,555,45,85
26,14,935,276,19,56
26,15,1889,391,27,103
26,17,189,256,27,58
26,18,960,336,41,64
26,21,1390,540,44,57
27,1,633,384,35,94
27,2,950,467,64,91
27,3,867,350,44,80
27,4,912,568,72,123
27,6,244,452,25,108
27,7,1509,461,63,95
27,8,927,878,108,158
27,10,1694,320,29,81
27,11,1231,686,65,140
27,12,1049,376,34,86
27,13,1389,549,49,91
27,14,936,277,19,55
27,15,1891,390,27,103
27,17,188,254,27,58
27,18,960,342,42,58
27,23,981,315,39,53
27,9,955,336,38,48
28,1,634,384,34,93
28,2,952,465,63,93
28,3,868,350,44,80
28,4,909,568,72,124
28,6,243,451,26,108
28,7,1507,456,61,98
28,8,941,875,108,161
28,10,1695,320,26,81
28,11,1229,684,62,142
28,12,1049,375,32,86
28,13,1387,548,54,92
28,14,934,277,25,55
28,15,1893,390,26,101
28,17,188,253,28,58
28,18,958,339,45,60
28,23,984,313,39,57
29,1,635,384,34,92
29,2,959,465,56,93
29,3,871,348,43,81
29,4,908,567,68,124
29,6,244,450,26,108
29,7,1506,452,55,100
29,8,948,872,113,165
29,10,1696,320,25,79
29,11,1228,681,59,144
29,12,1049,374,32,87
29,13,1392,554,50,86
29,14,933,278,28,55
29,15,1895,390,24,100
29,17,188,251,28,60
29,18,958,339,44,59
29,23,989,311,41,62
30,1,637,384,34,91
30,2,963,464,52,94
30,3,875,347,40,81
30,4,917,568,57,123
30,6,244,450,26,108
30,7,1506,449,44,99
30,8,957,870,113,164
30,10,1696,320,27,79
30,11,1226,679,57,146
30,12,1051,373,29,89
30,13,1397,560,46,79
30,14,933,279,30,54
30,15,1899,389,20,101
30,17,188,249,27,61
30,18,958,346,43,51
30,23,987,310,49,66
30,9,955,335,44,61
31,1,640,383,33,91
